lemma_id,lemma,pos,cefr,english_gloss,frequency_rank,domain,difficulty
lem_e421b8af7d,prerestmente,adverb,B2,,6924,general,4
lem_ba46d8c3b9,postrestmente,adverb,B2,,6925,general,4
lem_841bc2ec28,antirestmente,adverb,B2,,6926,general,4
lem_12e106fa90,ripassazione,noun,B2,,6927,general,4
lem_5ba3d977c3,dispassazione,noun,B2,,6928,general,4
lem_6c7cdad122,prepassazione,noun,B2,,6929,general,4
lem_1a2eb4460c,postpassazione,noun,B2,,6930,general,4
lem_929e475d20,antipassazione,noun,B2,,6931,general,4
lem_d6d0bfb061,passamento,noun,B2,,6932,general,4
lem_b51fb4215f,ripassamento,noun,B2,,6933,general,4
lem_a6155d4aad,dispassamento,noun,B2,,6934,general,4
lem_adff8d6f96,prepassamento,noun,B2,,6935,general,4
lem_3057dcca42,postpassamento,noun,B2,,6936,general,4
lem_ebb00813be,antipassamento,noun,B2,,6937,general,4
lem_3f59b7a1bc,passizzazione,noun,C1,,6938,general,5
lem_238ed33d33,ripassizzazione,noun,C1,,6939,general,5
lem_1b4a9def85,dispassizzazione,noun,C1,,6940,general,5
lem_3d1f81a715,prepassizzazione,noun,C1,,6941,general,5
lem_9c1896469d,postpassizzazione,noun,C1,,6942,general,5
lem_f3e8d162b4,antipassizzazione,noun,C1,,6943,general,5
lem_12e07a0f19,passatore,noun,B2,,6944,general,4
lem_471490f3f8,ripassatore,noun,B2,,6945,general,4
lem_df0ac06900,dispassatore,noun,B2,,6946,general,4
lem_fa0ae64c04,prepassatore,noun,B2,,6947,general,4
lem_131c99094e,postpassatore,noun,B2,,6948,general,4
lem_f1110b0217,antipassatore,noun,B2,,6949,general,4
lem_c1eb99c38a,passatrice,noun,B2,,6950,general,4
lem_248a81bf0d,ripassatrice,noun,B2,,6951,general,4
lem_33d074e031,dispassatrice,noun,B2,,6952,general,4
lem_fa1dacf27c,prepassatrice,noun,B2,,6953,general,4
lem_40e46d6e2f,postpassatrice,noun,B2,,6954,general,4
lem_a68639a567,antipassatrice,noun,B2,,6955,general,4
lem_7663f5f39a,passabile,adjective,B2,,6956,general,4
lem_974c0a7c2e,ripassabile,adjective,B2,,6957,general,4
lem_9d5d909376,dispassabile,adjective,B2,,6958,general,4
lem_7f963a5cfc,prepassabile,adjective,B2,,6959,general,4
lem_f76b56a9da,postpassabile,adjective,B2,,6960,general,4
lem_59d56d1800,antipassabile,adjective,B2,,6961,general,4
lem_4faf164638,passibilità,noun,C1,,6962,general,5
lem_00ea8d31a7,ripassibilità,noun,C1,,6963,general,5
lem_c8e643b4ae,dispassibilità,noun,C1,,6964,general,5
lem_a36eac15dc,prepassibilità,noun,C1,,6965,general,5
lem_eae7ffc914,postpassibilità,noun,C1,,6966,general,5
lem_f633cbc136,antipassibilità,noun,C1,,6967,general,5
lem_8929282f80,passmente,adverb,B2,,6968,general,4
lem_57a588535b,ripassmente,adverb,B2,,6969,general,4
lem_2d06d186b3,dispassmente,adverb,B2,,6970,general,4
lem_a15c5b19fc,prepassmente,adverb,B2,,6971,general,4
lem_d7a69d4812,postpassmente,adverb,B2,,6972,general,4
lem_d0147781e3,antipassmente,adverb,B2,,6973,general,4
lem_8b339f6cd7,rifermazione,noun,B2,,6974,general,4
lem_782d1b7535,disfermazione,noun,B2,,6975,general,4
lem_6b672391dd,prefermazione,noun,B2,,6976,general,4
lem_deeb21dd25,postfermazione,noun,B2,,6977,general,4
lem_f4b06a49db,antifermazione,noun,B2,,6978,general,4
lem_9e08403199,fermamento,noun,B2,,6979,general,4
lem_0b354ad85d,rifermamento,noun,B2,,6980,general,4
lem_78898ed30c,disfermamento,noun,B2,,6981,general,4
lem_e76f8e4089,prefermamento,noun,B2,,6982,general,4
lem_bed4e285a4,postfermamento,noun,B2,,6983,general,4
lem_481cb61b31,antifermamento,noun,B2,,6984,general,4
lem_e714b6aec3,fermizzazione,noun,C1,,6985,general,5
lem_8656166d05,rifermizzazione,noun,C1,,6986,general,5
lem_0ff80abceb,disfermizzazione,noun,C1,,6987,general,5
lem_a5b4da7251,prefermizzazione,noun,C1,,6988,general,5
lem_05671171eb,postfermizzazione,noun,C1,,6989,general,5
lem_0b7f4c1dd6,antifermizzazione,noun,C1,,6990,general,5
lem_3cced6e0c5,fermatore,noun,B2,,6991,general,4
lem_fcbb5231fd,rifermatore,noun,B2,,6992,general,4
lem_ef29ed2527,disfermatore,noun,B2,,6993,general,4
lem_8afcabd4ac,prefermatore,noun,B2,,6994,general,4
lem_794f40ce4e,postfermatore,noun,B2,,6995,general,4
lem_3a7ae61cb8,antifermatore,noun,B2,,6996,general,4
lem_ce0b7e4386,fermatrice,noun,B2,,6997,general,4
lem_643b2d0e53,rifermatrice,noun,B2,,6998,general,4
lem_ec4ce99718,disfermatrice,noun,B2,,6999,general,4
lem_eb0a820544,prefermatrice,noun,B2,,7000,general,4
lem_7a00a8f9b6,postfermatrice,noun,B2,,7001,general,4
lem_0865c5fb19,antifermatrice,noun,B2,,7002,general,4
lem_9c22be1f3e,fermabile,adjective,B2,,7003,general,4
lem_2e50bf8827,rifermabile,adjective,B2,,7004,general,4
lem_cdd4dca7da,disfermabile,adjective,B2,,7005,general,4
lem_609a52c528,prefermabile,adjective,B2,,7006,general,4
lem_68d22cc734,postfermabile,adjective,B2,,7007,general,4
lem_38464349ba,antifermabile,adjective,B2,,7008,general,4
lem_2d9b346638,fermibilità,noun,C1,,7009,general,5
lem_50f7110c4e,rifermibilità,noun,C1,,7010,general,5
lem_255acafd2d,disfermibilità,noun,C1,,7011,general,5
lem_66858ab954,prefermibilità,noun,C1,,7012,general,5
lem_0c7565836f,postfermibilità,noun,C1,,7013,general,5
lem_ec7557d224,antifermibilità,noun,C1,,7014,general,5
lem_28068bd7b8,fermmente,adverb,B2,,7015,general,4
lem_76ed9cddaa,rifermmente,adverb,B2,,7016,general,4
lem_687d93bf23,disfermmente,adverb,B2,,7017,general,4
lem_e3df3daeac,prefermmente,adverb,B2,,7018,general,4
lem_31f21fb786,postfermmente,adverb,B2,,7019,general,4
lem_6e735c297e,antifermmente,adverb,B2,,7020,general,4
lem_0c4d65f73a,ricapitazione,noun,B2,,7021,general,4
lem_e92e74b774,discapitazione,noun,B2,,7022,general,4
lem_e56467768f,precapitazione,noun,B2,,7023,general,4
lem_1d9847b270,postcapitazione,noun,B2,,7024,general,4
lem_1b3401340c,anticapitazione,noun,B2,,7025,general,4
lem_5c221180ad,capitamento,noun,B2,,7026,general,4
lem_70a2443ecd,ricapitamento,noun,B2,,7027,general,4
lem_e0b15ed139,discapitamento,noun,B2,,7028,general,4
lem_824b3f43d3,precapitamento,noun,B2,,7029,general,4
lem_07102cadbd,postcapitamento,noun,B2,,7030,general,4
lem_8a0a19c919,anticapitamento,noun,B2,,7031,general,4
lem_cbb8b8ecce,capitizzazione,noun,C1,,7032,general,5
lem_9017c9f564,ricapitizzazione,noun,C1,,7033,general,5
lem_e9fe5e6ca8,discapitizzazione,noun,C1,,7034,general,5
lem_1aba62bc7f,precapitizzazione,noun,C1,,7035,general,5
lem_d6b4227b00,postcapitizzazione,noun,C1,,7036,general,5
lem_f96b639043,anticapitizzazione,noun,C1,,7037,general,5
lem_df26415481,capitatore,noun,B2,,7038,general,4
lem_41c8d3da91,ricapitatore,noun,B2,,7039,general,4
lem_90ede81631,discapitatore,noun,B2,,7040,general,4
lem_adff9f3a40,precapitatore,noun,B2,,7041,general,4
lem_14e062614b,postcapitatore,noun,B2,,7042,general,4
lem_8f71c34272,anticapitatore,noun,B2,,7043,general,4
lem_53b0c91e84,capitatrice,noun,B2,,7044,general,4
lem_785293f171,ricapitatrice,noun,B2,,7045,general,4
lem_22e77663e7,discapitatrice,noun,B2,,7046,general,4
lem_9891032b0b,precapitatrice,noun,B2,,7047,general,4
lem_e42bd62aad,postcapitatrice,noun,B2,,7048,general,4
lem_5661e62054,anticapitatrice,noun,B2,,7049,general,4
lem_214f1bbd75,capitabile,adjective,B2,,7050,general,4
lem_cab4186b0a,ricapitabile,adjective,B2,,7051,general,4
lem_9a5ce7b811,discapitabile,adjective,B2,,7052,general,4
lem_f7a76daabb,precapitabile,adjective,B2,,7053,general,4
lem_da2ca231fe,postcapitabile,adjective,B2,,7054,general,4
lem_f94e517c25,anticapitabile,adjective,B2,,7055,general,4
lem_5d9729299f,capitibilità,noun,C1,,7056,general,5
lem_5409593a12,ricapitibilità,noun,C1,,7057,general,5
lem_217c6a70c9,discapitibilità,noun,C1,,7058,general,5
lem_48277bb815,precapitibilità,noun,C1,,7059,general,5
lem_084ab5554e,postcapitibilità,noun,C1,,7060,general,5
lem_b6d544effb,anticapitibilità,noun,C1,,7061,general,5
lem_aac97efa21,capitmente,adverb,B2,,7062,general,4
lem_f8cc7ad084,ricapitmente,adverb,B2,,7063,general,4
lem_845b3bf79b,discapitmente,adverb,B2,,7064,general,4
lem_452d503ac3,precapitmente,adverb,B2,,7065,general,4
lem_4ae8731fe0,postcapitmente,adverb,B2,,7066,general,4
lem_b8682aa5ba,anticapitmente,adverb,B2,,7067,general,4
lem_b5eb7306a8,succedazione,noun,B2,,7068,general,4
lem_757bfa0072,risuccedazione,noun,B2,,7069,general,4
lem_ce1c76ea3b,dissuccedazione,noun,B2,,7070,general,4
lem_592cc7a752,presuccedazione,noun,B2,,7071,general,4
lem_47a8a73199,postsuccedazione,noun,B2,,7072,general,4
lem_21003b8432,antisuccedazione,noun,B2,,7073,general,4
lem_2c190913a8,succedamento,noun,B2,,7074,general,4
lem_46caa1e32e,risuccedamento,noun,B2,,7075,general,4
lem_6c1ef471d2,dissuccedamento,noun,B2,,7076,general,4
lem_0d428c5564,presuccedamento,noun,B2,,7077,general,4
lem_90289b60fd,postsuccedamento,noun,B2,,7078,general,4
lem_f260d29e1e,antisuccedamento,noun,B2,,7079,general,4
lem_099a1c3130,succedizzazione,noun,C1,,7080,general,5
lem_7fca0aafd2,risuccedizzazione,noun,C1,,7081,general,5
lem_e265a5d699,dissuccedizzazione,noun,C1,,7082,general,5
lem_3cdfb85c96,presuccedizzazione,noun,C1,,7083,general,5
lem_67d96edd30,postsuccedizzazione,noun,C1,,7084,general,5
lem_b0c82fceb6,antisuccedizzazione,noun,C1,,7085,general,5
lem_a406bf7299,succedatore,noun,B2,,7086,general,4
lem_24b2f38fa7,risuccedatore,noun,B2,,7087,general,4
lem_79c4fce0ab,dissuccedatore,noun,B2,,7088,general,4
lem_4fa1f95556,presuccedatore,noun,B2,,7089,general,4
lem_820bf31677,postsuccedatore,noun,B2,,7090,general,4
lem_4dc197695d,antisuccedatore,noun,B2,,7091,general,4
lem_ef9d809946,succedatrice,noun,B2,,7092,general,4
lem_fc4fa5651d,risuccedatrice,noun,B2,,7093,general,4
lem_2e0d78ddfa,dissuccedatrice,noun,B2,,7094,general,4
lem_537382a245,presuccedatrice,noun,B2,,7095,general,4
lem_c9eda84fe5,postsuccedatrice,noun,B2,,7096,general,4
lem_ffb33c3587,antisuccedatrice,noun,B2,,7097,general,4
lem_9625c2316d,succedabile,adjective,B2,,7098,general,4
lem_8c7c8b4878,risuccedabile,adjective,B2,,7099,general,4
lem_c6ee73f4f7,dissuccedabile,adjective,B2,,7100,general,4
lem_3e92d1e36f,presuccedabile,adjective,B2,,7101,general,4
lem_2b8536e2e3,postsuccedabile,adjective,B2,,7102,general,4
lem_8d57324281,antisuccedabile,adjective,B2,,7103,general,4
lem_41d2a60707,succedibilità,noun,C1,,7104,general,5
lem_c5bed374cd,risuccedibilità,noun,C1,,7105,general,5
lem_d7b1c4332b,dissuccedibilità,noun,C1,,7106,general,5
lem_bc0c422f61,presuccedibilità,noun,C1,,7107,general,5
lem_ae3fb6ccb9,postsuccedibilità,noun,C1,,7108,general,5
lem_3caa19f186,antisuccedibilità,noun,C1,,7109,general,5
lem_f8e1251eae,succedmente,adverb,B2,,7110,general,4
lem_b17db1b506,risuccedmente,adverb,B2,,7111,general,4
lem_1ff09ae039,dissuccedmente,adverb,B2,,7112,general,4
lem_f761755d3b,presuccedmente,adverb,B2,,7113,general,4
lem_acc81e271c,postsuccedmente,adverb,B2,,7114,general,4
lem_cc1138f11c,antisuccedmente,adverb,B2,,7115,general,4
lem_4b8bf3e8e1,rispaventazione,noun,B2,,7116,general,4
lem_fe9122a215,disspaventazione,noun,B2,,7117,general,4
lem_8b84a36b46,prespaventazione,noun,B2,,7118,general,4
lem_ce7c0bdef3,postspaventazione,noun,B2,,7119,general,4
lem_db7d872ac8,antispaventazione,noun,B2,,7120,general,4
lem_6079e3e79a,spaventamento,noun,B2,,7121,general,4
lem_498db9ba76,rispaventamento,noun,B2,,7122,general,4
lem_42e3bf5dcc,disspaventamento,noun,B2,,7123,general,4
lem_404fc6cb10,prespaventamento,noun,B2,,7124,general,4
lem_a3ad0190ed,postspaventamento,noun,B2,,7125,general,4
lem_cebba3f32a,antispaventamento,noun,B2,,7126,general,4
lem_75ecc3d560,spaventizzazione,noun,C1,,7127,general,5
lem_b8448b11d5,rispaventizzazione,noun,C1,,7128,general,5
lem_a2bf1bac54,disspaventizzazione,noun,C1,,7129,general,5
lem_ed63bb9c52,prespaventizzazione,noun,C1,,7130,general,5
lem_9298535793,postspaventizzazione,noun,C1,,7131,general,5
lem_0617dac39f,antispaventizzazione,noun,C1,,7132,general,5
lem_3bcf0589f0,spaventatore,noun,B2,,7133,general,4
lem_d5476b04df,rispaventatore,noun,B2,,7134,general,4
lem_931b265e9b,disspaventatore,noun,B2,,7135,general,4
lem_802d5bd641,prespaventatore,noun,B2,,7136,general,4
lem_8701f90179,postspaventatore,noun,B2,,7137,general,4
lem_2e379d6c59,antispaventatore,noun,B2,,7138,general,4
lem_e73db99a39,spaventatrice,noun,B2,,7139,general,4
lem_68815ce9cb,rispaventatrice,noun,B2,,7140,general,4
lem_7dad8fce17,disspaventatrice,noun,B2,,7141,general,4
lem_717b14f184,prespaventatrice,noun,B2,,7142,general,4
lem_a4c019b493,postspaventatrice,noun,B2,,7143,general,4
lem_cbf45d52a6,antispaventatrice,noun,B2,,7144,general,4
lem_e48ae9daa2,spaventabile,adjective,B2,,7145,general,4
lem_5479d86e75,rispaventabile,adjective,B2,,7146,general,4
lem_7658db99a9,disspaventabile,adjective,B2,,7147,general,4
lem_1dcd316ad9,prespaventabile,adjective,B2,,7148,general,4
lem_e7c82bfec4,postspaventabile,adjective,B2,,7149,general,4
lem_b2f2082b8a,antispaventabile,adjective,B2,,7150,general,4
lem_873632dd2c,spaventibilità,noun,C1,,7151,general,5
lem_bb1539941b,rispaventibilità,noun,C1,,7152,general,5
lem_2b1ee46ef2,disspaventibilità,noun,C1,,7153,general,5
lem_3d9edf910a,prespaventibilità,noun,C1,,7154,general,5
lem_b1314bc24b,postspaventibilità,noun,C1,,7155,general,5
lem_6647f1604d,antispaventibilità,noun,C1,,7156,general,5
lem_4bbed754bb,spaventmente,adverb,B2,,7157,general,4
lem_44eda1942e,rispaventmente,adverb,B2,,7158,general,4
lem_4bfd1fc7ce,disspaventmente,adverb,B2,,7159,general,4
lem_6cd506c3a6,prespaventmente,adverb,B2,,7160,general,4
lem_003db019ce,postspaventmente,adverb,B2,,7161,general,4
lem_eeb271b4db,antispaventmente,adverb,B2,,7162,general,4
lem_a82058b57c,ripreoccupazione,noun,B2,,7163,general,4
lem_88e98b4a1a,dispreoccupazione,noun,B2,,7164,general,4
lem_ba3fb6d52b,prepreoccupazione,noun,B2,,7165,general,4
lem_56163392a5,postpreoccupazione,noun,B2,,7166,general,4
lem_163f5cc499,antipreoccupazione,noun,B2,,7167,general,4
lem_b722b6e82f,preoccupamento,noun,B2,,7168,general,4
lem_c4979401e3,ripreoccupamento,noun,B2,,7169,general,4
lem_1ab907622a,dispreoccupamento,noun,B2,,7170,general,4
lem_56c33a8aa6,prepreoccupamento,noun,B2,,7171,general,4
lem_ab4e9a40d9,postpreoccupamento,noun,B2,,7172,general,4
lem_d8d882ee7e,antipreoccupamento,noun,B2,,7173,general,4
lem_61b477e86a,preoccupizzazione,noun,C1,,7174,general,5
lem_995911c855,ripreoccupizzazione,noun,C1,,7175,general,5
lem_3138682889,dispreoccupizzazione,noun,C1,,7176,general,5
lem_b94ef8f79d,prepreoccupizzazione,noun,C1,,7177,general,5
lem_aff075a369,postpreoccupizzazione,noun,C1,,7178,general,5
lem_7bc3220dfc,antipreoccupizzazione,noun,C1,,7179,general,5
lem_a0ca05fd96,preoccupatore,noun,B2,,7180,general,4
lem_16bf52adc5,ripreoccupatore,noun,B2,,7181,general,4
lem_1af6a0e192,dispreoccupatore,noun,B2,,7182,general,4
lem_c9112c9225,prepreoccupatore,noun,B2,,7183,general,4
lem_437ec77df8,postpreoccupatore,noun,B2,,7184,general,4
lem_8f64ba9837,antipreoccupatore,noun,B2,,7185,general,4
lem_9489c33d49,preoccupatrice,noun,B2,,7186,general,4
lem_1692b76e66,ripreoccupatrice,noun,B2,,7187,general,4
lem_387975698f,dispreoccupatrice,noun,B2,,7188,general,4
lem_a627759d91,prepreoccupatrice,noun,B2,,7189,general,4
lem_fa213f20a7,postpreoccupatrice,noun,B2,,7190,general,4
lem_b66fadbdac,antipreoccupatrice,noun,B2,,7191,general,4
lem_a05af01193,preoccupabile,adjective,B2,,7192,general,4
lem_8526703479,ripreoccupabile,adjective,B2,,7193,general,4
lem_e24dfd818f,dispreoccupabile,adjective,B2,,7194,general,4
lem_05af9a1d92,prepreoccupabile,adjective,B2,,7195,general,4
lem_e977d87c71,postpreoccupabile,adjective,B2,,7196,general,4
lem_ddd417bb5e,antipreoccupabile,adjective,B2,,7197,general,4
lem_23765d65d4,preoccupibilità,noun,C1,,7198,general,5
lem_fac2053f80,ripreoccupibilità,noun,C1,,7199,general,5
lem_6490b3d130,dispreoccupibilità,noun,C1,,7200,general,5
lem_3d5da75680,prepreoccupibilità,noun,C1,,7201,general,5
lem_7510c09bef,postpreoccupibilità,noun,C1,,7202,general,5
lem_7aabc3605b,antipreoccupibilità,noun,C1,,7203,general,5
lem_1709ae0384,preoccupmente,adverb,B2,,7204,general,4
lem_9678634b78,ripreoccupmente,adverb,B2,,7205,general,4
lem_3c232d9fc6,dispreoccupmente,adverb,B2,,7206,general,4
lem_175b9efd52,prepreoccupmente,adverb,B2,,7207,general,4
lem_5e84dff059,postpreoccupmente,adverb,B2,,7208,general,4
lem_010941b45a,antipreoccupmente,adverb,B2,,7209,general,4
lem_73fa8e14a3,ritranquillizzazione,noun,B2,,7210,general,4
lem_6c53ed0a75,distranquillizzazione,noun,B2,,7211,general,4
lem_bbdebc5af6,pretranquillizzazione,noun,B2,,7212,general,4
lem_9f8f3fcd94,posttranquillizzazione,noun,B2,,7213,general,4
lem_2026ab5cf1,antitranquillizzazione,noun,B2,,7214,general,4
lem_bc830f3593,tranquillizzamento,noun,B2,,7215,general,4
lem_5355169f88,ritranquillizzamento,noun,B2,,7216,general,4
lem_8ba828cda7,distranquillizzamento,noun,B2,,7217,general,4
lem_d8eb0b3dec,pretranquillizzamento,noun,B2,,7218,general,4
lem_91f7117b2a,posttranquillizzamento,noun,B2,,7219,general,4
lem_ae12671a7c,antitranquillizzamento,noun,B2,,7220,general,4
lem_f38c41c59f,tranquillizzizzazione,noun,C1,,7221,general,5
lem_ebf03968e9,ritranquillizzizzazione,noun,C1,,7222,general,5
lem_c395220eb7,distranquillizzizzazione,noun,C1,,7223,general,5
lem_1b9ce46ce0,pretranquillizzizzazione,noun,C1,,7224,general,5
lem_06e477d47e,posttranquillizzizzazione,noun,C1,,7225,general,5
lem_aed8005846,antitranquillizzizzazione,noun,C1,,7226,general,5
lem_7664230de1,tranquillizzatore,noun,B2,,7227,general,4
lem_e6bae826ab,ritranquillizzatore,noun,B2,,7228,general,4
lem_63a2521672,distranquillizzatore,noun,B2,,7229,general,4
lem_0a11b23535,pretranquillizzatore,noun,B2,,7230,general,4
lem_3c5b1f37c9,posttranquillizzatore,noun,B2,,7231,general,4
lem_01afd51a12,antitranquillizzatore,noun,B2,,7232,general,4
lem_3452e11919,tranquillizzatrice,noun,B2,,7233,general,4
lem_0f6dbd6560,ritranquillizzatrice,noun,B2,,7234,general,4
lem_6a148f9f03,distranquillizzatrice,noun,B2,,7235,general,4
lem_870822946e,pretranquillizzatrice,noun,B2,,7236,general,4
lem_c559c51c06,posttranquillizzatrice,noun,B2,,7237,general,4
lem_2707ed4c1d,antitranquillizzatrice,noun,B2,,7238,general,4
lem_91b3674e94,tranquillizzabile,adjective,B2,,7239,general,4
lem_69503f973e,ritranquillizzabile,adjective,B2,,7240,general,4
lem_c84d1a04bc,distranquillizzabile,adjective,B2,,7241,general,4
lem_a86295336f,pretranquillizzabile,adjective,B2,,7242,general,4
lem_14f7228262,posttranquillizzabile,adjective,B2,,7243,general,4
lem_caacd31429,antitranquillizzabile,adjective,B2,,7244,general,4
lem_e13691a098,tranquillizzibilità,noun,C1,,7245,general,5
lem_9937384d5d,ritranquillizzibilità,noun,C1,,7246,general,5
lem_538f755f09,distranquillizzibilità,noun,C1,,7247,general,5
lem_94afb7e37c,pretranquillizzibilità,noun,C1,,7248,general,5
lem_b9a7f7f079,posttranquillizzibilità,noun,C1,,7249,general,5
lem_4ab64b6238,antitranquillizzibilità,noun,C1,,7250,general,5
lem_c314ccaa7f,tranquillizzmente,adverb,B2,,7251,general,4
lem_06fa2c5000,ritranquillizzmente,adverb,B2,,7252,general,4
lem_71dc62279b,distranquillizzmente,adverb,B2,,7253,general,4
lem_3ff95b3769,pretranquillizzmente,adverb,B2,,7254,general,4
lem_efe1a81fb6,posttranquillizzmente,adverb,B2,,7255,general,4
lem_3f906187d0,antitranquillizzmente,adverb,B2,,7256,general,4
lem_1733804590,riinteressazione,noun,B2,,7257,general,4
lem_6d382de7cc,disinteressazione,noun,B2,,7258,general,4
lem_a6ef6f452f,preinteressazione,noun,B2,,7259,general,4
lem_6f00e662ba,postinteressazione,noun,B2,,7260,general,4
lem_83cbf34574,antiinteressazione,noun,B2,,7261,general,4
lem_e9cfa859a3,interessamento,noun,B2,,7262,general,4
lem_716e32011d,riinteressamento,noun,B2,,7263,general,4
lem_8c1318684b,disinteressamento,noun,B2,,7264,general,4
lem_57796a9c31,preinteressamento,noun,B2,,7265,general,4
lem_11678fde24,postinteressamento,noun,B2,,7266,general,4
lem_6d1d9c8c4a,antiinteressamento,noun,B2,,7267,general,4
lem_f0a6973987,interessizzazione,noun,C1,,7268,general,5
lem_323d3fcaee,riinteressizzazione,noun,C1,,7269,general,5
lem_02f40d7a2b,disinteressizzazione,noun,C1,,7270,general,5
lem_86cc01fe10,preinteressizzazione,noun,C1,,7271,general,5
lem_7ca106c492,postinteressizzazione,noun,C1,,7272,general,5
lem_cbba307021,antiinteressizzazione,noun,C1,,7273,general,5
lem_c469c80361,interessatore,noun,B2,,7274,general,4
lem_ca2e0a611f,riinteressatore,noun,B2,,7275,general,4
lem_2657d4e4c8,disinteressatore,noun,B2,,7276,general,4
lem_5c442bbb93,preinteressatore,noun,B2,,7277,general,4
lem_169f0f6527,postinteressatore,noun,B2,,7278,general,4
lem_c7d0c50de6,antiinteressatore,noun,B2,,7279,general,4
lem_a2fd0407a1,interessatrice,noun,B2,,7280,general,4
lem_dca0480764,riinteressatrice,noun,B2,,7281,general,4
lem_ce1fb8198c,disinteressatrice,noun,B2,,7282,general,4
lem_64a9b7c0d6,preinteressatrice,noun,B2,,7283,general,4
lem_48c9bcf7c5,postinteressatrice,noun,B2,,7284,general,4
lem_909fb97655,antiinteressatrice,noun,B2,,7285,general,4
lem_96b904b902,interessabile,adjective,B2,,7286,general,4
lem_256644b188,riinteressabile,adjective,B2,,7287,general,4
lem_b24b4d16cd,disinteressabile,adjective,B2,,7288,general,4
lem_2b38de258e,preinteressabile,adjective,B2,,7289,general,4
lem_0704f55c96,postinteressabile,adjective,B2,,7290,general,4
lem_86472d64ad,antiinteressabile,adjective,B2,,7291,general,4
lem_f2e8d16f67,interessibilità,noun,C1,,7292,general,5
lem_09eea82d6a,riinteressibilità,noun,C1,,7293,general,5
lem_7fb42eeeed,disinteressibilità,noun,C1,,7294,general,5
lem_303c904c8d,preinteressibilità,noun,C1,,7295,general,5
lem_7b0e8b011d,postinteressibilità,noun,C1,,7296,general,5
lem_7497ac6fa2,antiinteressibilità,noun,C1,,7297,general,5
lem_4134557794,interessmente,adverb,B2,,7298,general,4
lem_68e6e8492f,riinteressmente,adverb,B2,,7299,general,4
lem_96b3180c14,disinteressmente,adverb,B2,,7300,general,4
lem_6101f1634d,preinteressmente,adverb,B2,,7301,general,4
lem_07666f882a,postinteressmente,adverb,B2,,7302,general,4
lem_5bc5876653,antiinteressmente,adverb,B2,,7303,general,4
lem_3258369783,riimportazione,noun,B2,,7304,general,4
lem_bf2a913737,disimportazione,noun,B2,,7305,general,4
lem_6ec79494e4,preimportazione,noun,B2,,7306,general,4
lem_f0597beded,postimportazione,noun,B2,,7307,general,4
lem_f189a95bcd,antiimportazione,noun,B2,,7308,general,4
lem_0d3cc83302,importamento,noun,B2,,7309,general,4
lem_82d059c1b9,riimportamento,noun,B2,,7310,general,4
lem_97f99c6c80,disimportamento,noun,B2,,7311,general,4
lem_cf7b869ad3,preimportamento,noun,B2,,7312,general,4
lem_1e52a2cc12,postimportamento,noun,B2,,7313,general,4
lem_dce698cb2e,antiimportamento,noun,B2,,7314,general,4
lem_1aeda10d69,importizzazione,noun,C1,,7315,general,5
lem_ef6c785d6f,riimportizzazione,noun,C1,,7316,general,5
lem_104142f19c,disimportizzazione,noun,C1,,7317,general,5
lem_6ba87d7fea,preimportizzazione,noun,C1,,7318,general,5
lem_9275708780,postimportizzazione,noun,C1,,7319,general,5
lem_9bc6909e56,antiimportizzazione,noun,C1,,7320,general,5
lem_3b12da0f7c,importatore,noun,B2,,7321,general,4
lem_bdc1132ad6,riimportatore,noun,B2,,7322,general,4
lem_ecae74e694,disimportatore,noun,B2,,7323,general,4
lem_4613a16b4b,preimportatore,noun,B2,,7324,general,4
lem_f126488c64,postimportatore,noun,B2,,7325,general,4
lem_edd8f22773,antiimportatore,noun,B2,,7326,general,4
lem_827a330db5,importatrice,noun,B2,,7327,general,4
lem_c96254c0a9,riimportatrice,noun,B2,,7328,general,4
lem_a50f28fd35,disimportatrice,noun,B2,,7329,general,4
lem_6a2bd30021,preimportatrice,noun,B2,,7330,general,4
lem_42c0511f82,postimportatrice,noun,B2,,7331,general,4
lem_28544ae4b6,antiimportatrice,noun,B2,,7332,general,4
lem_6a5fa70146,importabile,adjective,B2,,7333,general,4
lem_99749505ea,riimportabile,adjective,B2,,7334,general,4
lem_29ddc8bb91,disimportabile,adjective,B2,,7335,general,4
lem_b75f6bb961,preimportabile,adjective,B2,,7336,general,4
lem_80f861c476,postimportabile,adjective,B2,,7337,general,4
lem_c14225343f,antiimportabile,adjective,B2,,7338,general,4
lem_2ff0ea2101,importibilità,noun,C1,,7339,general,5
lem_1aa7c695c0,riimportibilità,noun,C1,,7340,general,5
lem_b96195e1cf,disimportibilità,noun,C1,,7341,general,5
lem_d0e085852e,preimportibilità,noun,C1,,7342,general,5
lem_d15b34e667,postimportibilità,noun,C1,,7343,general,5
lem_4c5b4d41ab,antiimportibilità,noun,C1,,7344,general,5
lem_03a4a181f4,importmente,adverb,B2,,7345,general,4
lem_3e8349bc45,riimportmente,adverb,B2,,7346,general,4
lem_09a99f54c1,disimportmente,adverb,B2,,7347,general,4
lem_48b83fbdb5,preimportmente,adverb,B2,,7348,general,4
lem_9b8720a987,postimportmente,adverb,B2,,7349,general,4
lem_b5c02043eb,antiimportmente,adverb,B2,,7350,general,4
lem_f200fd453d,dipendazione,noun,B2,,7351,general,4
lem_9287b8f574,ridipendazione,noun,B2,,7352,general,4
lem_8f709239c2,disdipendazione,noun,B2,,7353,general,4
